-0.930801 0.687565 -0.480287 1.222514
-0.928514 0.690967 -0.474606 1.228116
-0.926224 0.694352 -0.468925 1.233719
-0.923931 0.697721 -0.463245 1.239325
-0.921635 0.701074 -0.457566 1.244932
-0.919336 0.704410 -0.451888 1.250540
-0.917034 0.707730 -0.446210 1.256151
-0.914730 0.711034 -0.440533 1.261762
-0.912423 0.714321 -0.434858 1.267375
-0.910114 0.717591 -0.429184 1.272989
-0.907802 0.720844 -0.423511 1.278605
-0.905487 0.724081 -0.417839 1.284221
-0.903171 0.727301 -0.412169 1.289839
-0.900852 0.730504 -0.406500 1.295457
-0.898532 0.733690 -0.400833 1.301076
-0.896209 0.736859 -0.395168 1.306695
-0.893884 0.740011 -0.389505 1.312316
-0.891557 0.743146 -0.383843 1.317936
-0.889229 0.746263 -0.378184 1.323558
-0.886899 0.749364 -0.372527 1.329179
-0.884567 0.752447 -0.366872 1.334801
-0.882234 0.755513 -0.361219 1.340422
-0.879899 0.758561 -0.355569 1.346044
-0.877563 0.761592 -0.349921 1.351666
-0.875226 0.764605 -0.344276 1.357287
-0.872887 0.767600 -0.338634 1.362908
-0.870547 0.770579 -0.332994 1.368529
-0.868206 0.773539 -0.327358 1.374149
-0.865864 0.776481 -0.321724 1.379769
-0.863522 0.779406 -0.316093 1.385388
-0.861178 0.782313 -0.310465 1.391006
-0.858834 0.785202 -0.304841 1.396624
-0.856489 0.788073 -0.299220 1.402240
-0.854143 0.790926 -0.293602 1.407855
-0.851797 0.793761 -0.287988 1.413470
-0.849451 0.796578 -0.282377 1.419083
-0.847104 0.799377 -0.276770 1.424694
-0.844757 0.802158 -0.271167 1.430305
-0.842409 0.804920 -0.265568 1.435913
-0.840062 0.807664 -0.259972 1.441520
-0.837714 0.810390 -0.254381 1.447126
-0.835367 0.813097 -0.248794 1.452729
-0.833020 0.815786 -0.243210 1.458331
-0.830672 0.818457 -0.237632 1.463931
-0.828326 0.821109 -0.232057 1.469528
-0.825979 0.823742 -0.226487 1.475124
-0.823633 0.826357 -0.220921 1.480717
-0.821288 0.828953 -0.215360 1.486307
-0.818943 0.831531 -0.209804 1.491895
-0.816598 0.834090 -0.204253 1.497481
